ACTIVITY DATE,OWNER ID,OWNER NAME,FACILITY ID,FACILITY NAME,RECORD ID,PROGRAM NAME,PROGRAM STATUS,PROGRAM ELEMENT (PE),PE DESCRIPTION,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,SERVICE CODE,SERVICE DESCRIPTION,SCORE,GRADE,SERIAL NUMBER,EMPLOYEE ID,Location,2011 Supervisorial District Boundaries (Official),Census Tracts 2010,Board Approved Statistical Areas,Zip Codes
03/09/2017,OW0238763,1730 WESTERN INC,FA0243463,WABA GRILL,PR0191687,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1730 S WESTERN AVE,LOS ANGELES,CA,90006,1,ROUTINE INSPECTION,97,A,DAH8EGUQN,EE0000884,POINT (-118.309007 34.041596),2,723,155,22723
09/04/2018,OW0238763,1730 WESTERN INC,FA0243463,WABA GRILL,PR0191687,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1730 S WESTERN AVE,LOS ANGELES,CA,90006,1,ROUTINE INSPECTION,98,A,DAIGGCQXG,EE0000884,POINT (-118.309007 34.041596),2,723,155,22723
03/20/2018,OW0238763,1730 WESTERN INC,FA0243463,WABA GRILL,PR0191687,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1730 S WESTERN AVE,LOS ANGELES,CA,90006,1,ROUTINE INSPECTION,100,A,DAJDQUKFS,EE0000884,POINT (-118.309007 34.041596),2,723,155,22723
02/28/2019,OW0238763,1730 WESTERN INC,FA0243463,WABA GRILL,PR0191687,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1730 S WESTERN AVE,LOS ANGELES,CA,90006,1,ROUTINE INSPECTION,95,A,DALQNM2UP,EE0000884,POINT (-118.309007 34.041596),2,723,155,22723
06/27/2017,OW0238763,1730 WESTERN INC,FA0243463,WABA GRILL,PR0191687,WABA GRILL,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,1730 S WESTERN AVE,LOS ANGELES,CA,90006,1,ROUTINE INSPECTION,97,A,DAUYQQSPL,EE0000884,POINT (-118.309007 34.041596),2,723,155,22723
07/20/2018,OW0186219,"17THIRTY8 GROUP, LLC",FA0180881,GD BRO BURGER,PR0174713,GD BRO BURGER,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1798 E WILLOW ST # B,SIGNAL HILL,CA,90755,1,ROUTINE INSPECTION,83,B,DAFTFPABC,EE0000829,POINT (-118.169615 33.804328),4,111,98,3700
12/27/2017,OW0186219,"17THIRTY8 GROUP, LLC",FA0180881,GD BRO BURGER,PR0174713,GD BRO BURGER,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1798 E WILLOW ST # B,SIGNAL HILL,CA,90755,1,ROUTINE INSPECTION,96,A,DAJ3IDDAK,EE0000829,POINT (-118.169615 33.804328),4,111,98,3700
06/28/2017,OW0186219,"17THIRTY8 GROUP, LLC",FA0180881,GD BRO BURGER,PR0174713,GD BRO BURGER,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1798 E WILLOW ST # B,SIGNAL HILL,CA,90755,1,ROUTINE INSPECTION,80,B,DAPLFEFV0,EE0000829,POINT (-118.169615 33.804328),4,111,98,3700
09/21/2017,OW0117262,18 AAE GROUP LLC,FA0222010,YOGURTLAND,PR0177003,YOGURTLAND,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,16289 PARAMOUNT BLVD,PARAMOUNT,CA,90723,1,ROUTINE INSPECTION,98,A,DACEZSTJ0,EE0000897,POINT (-118.160128 33.886126),4,2138,80,3339
03/07/2018,OW0117262,18 AAE GROUP LLC,FA0222010,YOGURTLAND,PR0177003,YOGURTLAND,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,16289 PARAMOUNT BLVD,PARAMOUNT,CA,90723,1,ROUTINE INSPECTION,98,A,DAF0QTL2W,EE0000897,POINT (-118.160128 33.886126),4,2138,80,3339
01/12/2018,OW0117262,18 AAE GROUP LLC,FA0151561,YOGURTLAND #237,PR0137922,YOGURTLAND # 237,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,468 N LONE HILL AVE,SAN DIMAS,CA,91773,1,ROUTINE INSPECTION,98,A,DAHBORBSH,EE0000263,POINT (-117.828799 34.111882),5,2234,88,10134
08/23/2018,OW0117262,18 AAE GROUP LLC,FA0151561,YOGURTLAND #237,PR0137922,YOGURTLAND # 237,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,468 N LONE HILL AVE,SAN DIMAS,CA,91773,1,ROUTINE INSPECTION,99,A,DAIV92CA0,EE0000263,POINT (-117.828799 34.111882),5,2234,88,10134
08/28/2018,OW0117262,18 AAE GROUP LLC,FA0222010,YOGURTLAND,PR0177003,YOGURTLAND,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,16289 PARAMOUNT BLVD,PARAMOUNT,CA,90723,1,ROUTINE INSPECTION,100,A,DAPBJ0HYR,EE0000897,POINT (-118.160128 33.886126),4,2138,80,3339
01/18/2019,OW0117262,18 AAE GROUP LLC,FA0151561,YOGURTLAND #237,PR0137922,YOGURTLAND # 237,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,468 N LONE HILL AVE,SAN DIMAS,CA,91773,1,ROUTINE INSPECTION,99,A,DAPMKSICU,EE0000263,POINT (-117.828799 34.111882),5,2234,88,10134
10/14/2016,OW0117262,18 AAE GROUP LLC,FA0151561,YOGURTLAND #237,PR0137922,YOGURTLAND # 237,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,468 N LONE HILL AVE,SAN DIMAS,CA,91773,1,ROUTINE INSPECTION,96,A,DARD0YDHC,EE0000263,POINT (-117.828799 34.111882),5,2234,88,10134
11/08/2016,OW0117262,18 AAE GROUP LLC,FA0222010,YOGURTLAND,PR0177003,YOGURTLAND,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,16289 PARAMOUNT BLVD,PARAMOUNT,CA,90723,1,ROUTINE INSPECTION,96,A,DAU93PR0Y,EE0000897,POINT (-118.160128 33.886126),4,2138,80,3339
04/13/2017,OW0117262,18 AAE GROUP LLC,FA0222010,YOGURTLAND,PR0177003,YOGURTLAND,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,16289 PARAMOUNT BLVD,PARAMOUNT,CA,90723,1,ROUTINE INSPECTION,97,A,DAY807LPM,EE0000897,POINT (-118.160128 33.886126),4,2138,80,3339
02/03/2017,OW0117262,18 AAE GROUP LLC,FA0151561,YOGURTLAND #237,PR0137922,YOGURTLAND # 237,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,468 N LONE HILL AVE,SAN DIMAS,CA,91773,1,ROUTINE INSPECTION,98,A,DAZKBPZSD,EE0000263,POINT (-117.828799 34.111882),5,2234,88,10134
08/16/2017,OW0117262,18 AAE GROUP LLC,FA0151561,YOGURTLAND #237,PR0137922,YOGURTLAND # 237,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,468 N LONE HILL AVE,SAN DIMAS,CA,91773,1,ROUTINE INSPECTION,99,A,DAZZHLUC4,EE0000263,POINT (-117.828799 34.111882),5,2234,88,10134
06/21/2018,OW0000566,1805 W. SUNSET LLC,FA0012593,EL PRADO,PR0042284,EL PRADO,INACTIVE,1633,RESTAURANT (31-60) SEATS LOW RISK,1805 W SUNSET BLVD,LOS ANGELES,CA,90026,1,ROUTINE INSPECTION,98,A,DAXSQLD0T,EE0000923,POINT (-118.259477 34.077691),1,1598,346,23444
03/14/2017,OW0227617,1810 DOWNTOWN RESTAURANT CORP,FA0222830,LALAS DTLA,PR0177873,LALAS DTLA,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,105 W 9TH ST,LOS ANGELES,CA,90015,1,ROUTINE INSPECTION,90,A,DA87YQAYW,EE0001110,POINT (-118.255472 34.041966),1,656,343,23075
10/22/2018,OW0227617,1810 DOWNTOWN RESTAURANT CORP,FA0222830,LALAS DTLA,PR0177873,LALAS DTLA,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,105 W 9TH ST,LOS ANGELES,CA,90015,1,ROUTINE INSPECTION,92,A,DADZ09QKC,EE0001110,POINT (-118.255472 34.041966),1,656,343,23075
09/26/2016,OW0227617,1810 DOWNTOWN RESTAURANT CORP,FA0222830,LALAS DTLA,PR0177873,LALAS DTLA,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,105 W 9TH ST,LOS ANGELES,CA,90015,1,ROUTINE INSPECTION,90,A,DAJGHVYK4,EE0001110,POINT (-118.255472 34.041966),1,656,343,23075
07/12/2017,OW0227617,1810 DOWNTOWN RESTAURANT CORP,FA0222830,LALAS DTLA,PR0177873,LALAS DTLA,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,105 W 9TH ST,LOS ANGELES,CA,90015,1,ROUTINE INSPECTION,95,A,DANAXZ035,EE0001110,POINT (-118.255472 34.041966),1,656,343,23075
02/25/2019,OW0227617,1810 DOWNTOWN RESTAURANT CORP,FA0222830,LALAS DTLA,PR0177873,LALAS DTLA,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,105 W 9TH ST,LOS ANGELES,CA,90015,1,ROUTINE INSPECTION,95,A,DAVWE5FXT,EE0001110,POINT (-118.255472 34.041966),1,656,343,23075
04/13/2018,OW0000588,183011/2 5 AVE CORP DBA,FA0019370,JUMBOS CLOWN ROOM,PR0027002,JUMBOS CLOWN ROOM,ACTIVE,1633,RESTAURANT (31-60) SEATS LOW RISK,5153 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,90,A,DAJT4IB86,EE0000857,POINT (-118.302216 34.101748),3,1410,414,23445
04/13/2017,OW0000588,183011/2 5 AVE CORP DBA,FA0019370,JUMBOS CLOWN ROOM,PR0027002,JUMBOS CLOWN ROOM,ACTIVE,1633,RESTAURANT (31-60) SEATS LOW RISK,5153 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,1,ROUTINE INSPECTION,98,A,DAUFA9FJS,EE0000857,POINT (-118.302216 34.101748),3,1410,414,23445
01/22/2018,OW0226752,186 FOOTHILL INC.,FA0221747,WABA GRILL,PR0176748,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,186 W FOOTHILL BLVD,MONROVIA,CA,91016,1,ROUTINE INSPECTION,95,A,DA67XI3BS,EE0000232,POINT (-118.002953 34.151339),5,1861,73,2838
11/01/2017,OW0226752,186 FOOTHILL INC.,FA0221747,WABA GRILL,PR0176748,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,186 W FOOTHILL BLVD,MONROVIA,CA,91016,1,ROUTINE INSPECTION,91,A,DAF2ENBSY,EE0000232,POINT (-118.002953 34.151339),5,1861,73,2838
04/24/2018,OW0226752,186 FOOTHILL INC.,FA0221747,WABA GRILL,PR0176748,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,186 W FOOTHILL BLVD,MONROVIA,CA,91016,1,ROUTINE INSPECTION,98,A,DAI0KAFMD,EE0000232,POINT (-118.002953 34.151339),5,1861,73,2838
09/20/2016,OW0226752,186 FOOTHILL INC.,FA0221747,WABA GRILL,PR0176748,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,186 W FOOTHILL BLVD,MONROVIA,CA,91016,1,ROUTINE INSPECTION,94,A,DAOXWN6HP,EE0000232,POINT (-118.002953 34.151339),5,1861,73,2838
01/02/2019,OW0226752,186 FOOTHILL INC.,FA0221747,WABA GRILL,PR0176748,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,186 W FOOTHILL BLVD,MONROVIA,CA,91016,1,ROUTINE INSPECTION,100,A,DAQMAD0BX,EE0000232,POINT (-118.002953 34.151339),5,1861,73,2838
04/06/2017,OW0226752,186 FOOTHILL INC.,FA0221747,WABA GRILL,PR0176748,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,186 W FOOTHILL BLVD,MONROVIA,CA,91016,1,ROUTINE INSPECTION,95,A,DAT8A8WUS,EE0000232,POINT (-118.002953 34.151339),5,1861,73,2838
03/06/2019,OW0226752,186 FOOTHILL INC.,FA0221747,WABA GRILL,PR0176748,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,186 W FOOTHILL BLVD,MONROVIA,CA,91016,1,ROUTINE INSPECTION,98,A,DAWSXK60J,EE0000232,POINT (-118.002953 34.151339),5,1861,73,2838
02/02/2017,OW0226752,186 FOOTHILL INC.,FA0221747,WABA GRILL,PR0176748,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,186 W FOOTHILL BLVD,MONROVIA,CA,91016,1,ROUTINE INSPECTION,96,A,DAXCXE0D5,EE0000232,POINT (-118.002953 34.151339),5,1861,73,2838
08/20/2018,OW0226752,186 FOOTHILL INC.,FA0221747,WABA GRILL,PR0176748,WABA GRILL,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,186 W FOOTHILL BLVD,MONROVIA,CA,91016,1,ROUTINE INSPECTION,97,A,DAYK0FW00,EE0000232,POINT (-118.002953 34.151339),5,1861,73,2838
10/12/2017,OW0000606,1880 CAFE INC,FA0002985,1880 CAFE,PR0045528,1880 CAFE,ACTIVE,1631,RESTAURANT (0-30) SEATS HIGH RISK,1880 CENTURY PARK E STE 103,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,90,A,DADYGPMYM,EE0000015,POINT (-118.414712 34.06157),3,660,265,24032
02/27/2019,OW0000606,1880 CAFE INC,FA0002985,1880 CAFE,PR0045528,1880 CAFE,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,1880 CENTURY PARK E STE 103,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,94,A,DAFBG8LEO,EE0000015,POINT (-118.414712 34.06157),3,660,265,24032
10/13/2016,OW0000606,1880 CAFE INC,FA0002985,1880 CAFE,PR0045528,1880 CAFE,ACTIVE,1631,RESTAURANT (0-30) SEATS HIGH RISK,1880 CENTURY PARK E STE 103,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,90,A,DAHOIAY0R,EE0000015,POINT (-118.414712 34.06157),3,660,265,24032
10/10/2018,OW0000606,1880 CAFE INC,FA0002985,1880 CAFE,PR0045528,1880 CAFE,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,1880 CENTURY PARK E STE 103,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,92,A,DALJDSYTP,EE0000015,POINT (-118.414712 34.06157),3,660,265,24032
05/04/2017,OW0000606,1880 CAFE INC,FA0002985,1880 CAFE,PR0045528,1880 CAFE,ACTIVE,1631,RESTAURANT (0-30) SEATS HIGH RISK,1880 CENTURY PARK E STE 103,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,90,A,DATHE0NSQ,EE0000015,POINT (-118.414712 34.06157),3,660,265,24032
03/20/2018,OW0000606,1880 CAFE INC,FA0002985,1880 CAFE,PR0045528,1880 CAFE,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,1880 CENTURY PARK E STE 103,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,90,A,DAYYMRLIL,EE0000015,POINT (-118.414712 34.06157),3,660,265,24032
02/05/2019,OW0000609,18TH STREET AND BROADWAY INC,FA0001823,18TH STREET CAFE,PR0018736,18TH STREET CAFE,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1725 BROADWAY,SANTA&#160;MONICA,CA,90404,1,ROUTINE INSPECTION,95,A,DA0BFOA5R,EE0000999,POINT (-118.480802 34.025447),3,449,93,25713
11/08/2016,OW0000609,18TH STREET AND BROADWAY INC,FA0001823,18TH STREET CAFE,PR0018736,18TH STREET CAFE,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1725 BROADWAY,SANTA&#160;MONICA,CA,90404,1,ROUTINE INSPECTION,100,A,DA52NPQX9,EE0000999,POINT (-118.480802 34.025447),3,449,93,25713
06/16/2017,OW0000609,18TH STREET AND BROADWAY INC,FA0001823,18TH STREET CAFE,PR0018736,18TH STREET CAFE,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1725 BROADWAY,SANTA&#160;MONICA,CA,90404,1,ROUTINE INSPECTION,94,A,DAJ0RL2O0,EE0000999,POINT (-118.480802 34.025447),3,449,93,25713
12/05/2017,OW0000609,18TH STREET AND BROADWAY INC,FA0001823,18TH STREET CAFE,PR0018736,18TH STREET CAFE,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1725 BROADWAY,SANTA&#160;MONICA,CA,90404,1,ROUTINE INSPECTION,96,A,DAMSHQYDK,EE0000999,POINT (-118.480802 34.025447),3,449,93,25713
12/20/2016,OW0000609,18TH STREET AND BROADWAY INC,FA0001823,18TH STREET CAFE,PR0018736,18TH STREET CAFE,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1725 BROADWAY,SANTA&#160;MONICA,CA,90404,1,ROUTINE INSPECTION,96,A,DAO5EX5NO,EE0000999,POINT (-118.480802 34.025447),3,449,93,25713
08/23/2018,OW0000609,18TH STREET AND BROADWAY INC,FA0001823,18TH STREET CAFE,PR0018736,18TH STREET CAFE,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1725 BROADWAY,SANTA&#160;MONICA,CA,90404,1,ROUTINE INSPECTION,93,A,DAXGXVFM7,EE0000999,POINT (-118.480802 34.025447),3,449,93,25713
10/18/2018,OW0000620,1925 ELYAD EXPRESS INC,FA0050834,TACO LIMON,PR0034355,TACO LIMON,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1925 CENTURY PARK E STE G,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,93,A,DA0GO5FGS,EE0000015,POINT (-118.414406 34.06122),3,660,265,24032
12/09/2016,OW0000620,1925 ELYAD EXPRESS INC,FA0050834,TACO LIMON,PR0034355,TACO LIMON,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1925 CENTURY PARK E STE G,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,91,A,DA3ZXD1VC,EE0000015,POINT (-118.414406 34.06122),3,660,265,24032
03/29/2018,OW0000620,1925 ELYAD EXPRESS INC,FA0050834,TACO LIMON,PR0034355,TACO LIMON,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1925 CENTURY PARK E STE G,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,93,A,DA9VU9YDK,EE0000015,POINT (-118.414406 34.06122),3,660,265,24032
10/03/2017,OW0000620,1925 ELYAD EXPRESS INC,FA0050834,TACO LIMON,PR0034355,TACO LIMON,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1925 CENTURY PARK E STE G,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,94,A,DADZLNLWF,EE0000015,POINT (-118.414406 34.06122),3,660,265,24032
02/28/2019,OW0000620,1925 ELYAD EXPRESS INC,FA0050834,TACO LIMON,PR0034355,TACO LIMON,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1925 CENTURY PARK E STE G,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,95,A,DALSLEELT,EE0000015,POINT (-118.414406 34.06122),3,660,265,24032
05/09/2017,OW0000620,1925 ELYAD EXPRESS INC,FA0050834,TACO LIMON,PR0034355,TACO LIMON,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1925 CENTURY PARK E STE G,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,93,A,DAVVSMGG8,EE0000015,POINT (-118.414406 34.06122),3,660,265,24032
04/12/2018,OW0000619,1925 ELYAD EXPRESS INC.,FA0038557,TRIMANA EXPRESS,PR0038102,TRIMANA EXPRESS,INACTIVE,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1925 CENTURY PARK E STE STE E,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,96,A,DABE3INMG,EE0000015,,,,,
06/28/2017,OW0000619,1925 ELYAD EXPRESS INC.,FA0038557,TRIMANA EXPRESS,PR0038102,TRIMANA EXPRESS,INACTIVE,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1925 CENTURY PARK E STE STE E,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,97,A,DACAEXD0I,EE0000015,,,,,
01/10/2017,OW0000626,1933 GROUP LP,FA0051087,THE BIGFOOT LODGE WEST,PR0015603,THE BIGFOOT LODGE WEST,ACTIVE,1636,RESTAURANT (61-150) SEATS LOW RISK,10939 VENICE BLVD,LOS ANGELES,CA,90034,1,ROUTINE INSPECTION,96,A,DA09BQKXO,EE0000911,POINT (-118.412986 34.015392),2,827,393,23451
01/26/2018,OW0000626,1933 GROUP LP,FA0051087,THE BIGFOOT LODGE WEST,PR0015603,THE BIGFOOT LODGE WEST,ACTIVE,1636,RESTAURANT (61-150) SEATS LOW RISK,10939 VENICE BLVD,LOS ANGELES,CA,90034,1,ROUTINE INSPECTION,92,A,DAKOAXIS2,EE0000911,POINT (-118.412986 34.015392),2,827,393,23451
09/19/2018,OW0000626,1933 GROUP LP,FA0051087,THE BIGFOOT LODGE WEST,PR0015603,THE BIGFOOT LODGE WEST,ACTIVE,1636,RESTAURANT (61-150) SEATS LOW RISK,10939 VENICE BLVD,LOS ANGELES,CA,90034,1,ROUTINE INSPECTION,90,A,DAO1I0IBA,EE0000911,POINT (-118.412986 34.015392),2,827,393,23451
05/25/2018,OW0243734,"1948 COLORADO ,INC",FA0249485,POSTO GIUSTO,PR0198226,POSTO GIUSTO,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,1948 COLORADO BLVD,LOS ANGELES,CA,90041-1246,1,ROUTINE INSPECTION,94,A,DA05AXJBX,EE0000162,POINT (-118.210111 34.139153),1,1665,345,23672
08/31/2017,OW0243734,"1948 COLORADO ,INC",FA0249485,POSTO GIUSTO,PR0198226,POSTO GIUSTO,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,1948 COLORADO BLVD,LOS ANGELES,CA,90041-1246,1,ROUTINE INSPECTION,90,A,DA2XMYFC0,EE0000162,POINT (-118.210111 34.139153),1,1665,345,23672
09/11/2018,OW0243734,"1948 COLORADO ,INC",FA0249485,POSTO GIUSTO,PR0198226,POSTO GIUSTO,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,1948 COLORADO BLVD,LOS ANGELES,CA,90041-1246,1,ROUTINE INSPECTION,91,A,DA33ANRWV,EE0000162,POINT (-118.210111 34.139153),1,1665,345,23672
01/15/2019,OW0243734,"1948 COLORADO ,INC",FA0249485,POSTO GIUSTO,PR0198226,POSTO GIUSTO,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,1948 COLORADO BLVD,LOS ANGELES,CA,90041-1246,1,ROUTINE INSPECTION,85,B,DADID4S92,EE0000162,POINT (-118.210111 34.139153),1,1665,345,23672
02/13/2018,OW0243734,"1948 COLORADO ,INC",FA0249485,POSTO GIUSTO,PR0198226,POSTO GIUSTO,ACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,1948 COLORADO BLVD,LOS ANGELES,CA,90041-1246,1,ROUTINE INSPECTION,98,A,DAY0TEZT4,EE0000162,POINT (-118.210111 34.139153),1,1665,345,23672
03/29/2019,OW0128895,"1957 DEL AMO, LLC",FA0165653,VLIVE LA,PR0153984,VLIVE LA,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1957 E DEL AMO BLVD,RANCHO DOMINGUEZ,CA,90220-6115,1,ROUTINE INSPECTION,100,A,DA1368145,EE0000829,POINT (-118.231795 33.846726),2,1203,232,24349
03/29/2019,OW0128895,"1957 DEL AMO, LLC",FA0165653,VLIVE LA,PR0153984,VLIVE LA,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1957 E DEL AMO BLVD,RANCHO DOMINGUEZ,CA,90220-6115,1,ROUTINE INSPECTION,90,A,DA1CQHLZE,EE0000829,POINT (-118.231795 33.846726),2,1203,232,24349
06/13/2018,OW0128895,"1957 DEL AMO, LLC",FA0165653,VLIVE LA,PR0153984,VLIVE LA,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1957 E DEL AMO BLVD,RANCHO DOMINGUEZ,CA,90220-6115,1,ROUTINE INSPECTION,85,B,DA4A7VOD1,EE0000829,POINT (-118.231795 33.846726),2,1203,232,24349
05/24/2017,OW0128895,"1957 DEL AMO, LLC",FA0165653,VLIVE LA,PR0153984,VLIVE LA,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1957 E DEL AMO BLVD,RANCHO DOMINGUEZ,CA,90220-6115,1,ROUTINE INSPECTION,94,A,DANTDVGYC,EE0000829,POINT (-118.231795 33.846726),2,1203,232,24349
12/22/2016,OW0128895,"1957 DEL AMO, LLC",FA0165653,VLIVE LA,PR0153984,VLIVE LA,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1957 E DEL AMO BLVD,RANCHO DOMINGUEZ,CA,90220-6115,1,ROUTINE INSPECTION,95,A,DAR7LQPJM,EE0000829,POINT (-118.231795 33.846726),2,1203,232,24349
09/19/2018,OW0128895,"1957 DEL AMO, LLC",FA0165653,VLIVE LA,PR0153984,VLIVE LA,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1957 E DEL AMO BLVD,RANCHO DOMINGUEZ,CA,90220-6115,1,ROUTINE INSPECTION,75,C,DAU0E0I2Q,EE0000829,POINT (-118.231795 33.846726),2,1203,232,24349
12/19/2017,OW0128895,"1957 DEL AMO, LLC",FA0165653,VLIVE LA,PR0153984,VLIVE LA,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,1957 E DEL AMO BLVD,RANCHO DOMINGUEZ,CA,90220-6115,1,ROUTINE INSPECTION,81,B,DAZNW0EPD,EE0000829,POINT (-118.231795 33.846726),2,1203,232,24349
05/16/2018,OW0100399,"1ST & GOAL, LLC.",FA0137434,WINGSTOP,PR0121462,WINGSTOP,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1975 VERDUGO BLVD #C,LA CANADA FLINTRIDGE,CA,91011,1,ROUTINE INSPECTION,93,A,DA0A7QGDZ,EE0000956,POINT (-118.219796 34.205011),5,1582,305,3636
09/18/2018,OW0100399,"1ST & GOAL, LLC.",FA0137434,WINGSTOP,PR0121462,WINGSTOP,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1975 VERDUGO BLVD #C,LA CANADA FLINTRIDGE,CA,91011,1,ROUTINE INSPECTION,93,A,DAEBYFIUN,EE0000956,POINT (-118.219796 34.205011),5,1582,305,3636
12/14/2017,OW0100399,"1ST & GOAL, LLC.",FA0137434,WINGSTOP,PR0121462,WINGSTOP,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1975 VERDUGO BLVD #C,LA CANADA FLINTRIDGE,CA,91011,1,ROUTINE INSPECTION,97,A,DAFHKPXAW,EE0000956,POINT (-118.219796 34.205011),5,1582,305,3636
10/26/2016,OW0100399,"1ST & GOAL, LLC.",FA0137434,WINGSTOP,PR0121462,WINGSTOP,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1975 VERDUGO BLVD #C,LA CANADA FLINTRIDGE,CA,91011,1,ROUTINE INSPECTION,95,A,DAGGQRCE0,EE0000956,POINT (-118.219796 34.205011),5,1582,305,3636
